Contig_ID	Bin_ID	2-1-2.raw_fold	2-8-2.raw_fold	2-9-2.raw_fold	2-10-2.raw_fold	2-12-2.raw_fold
k127_3931412	metabat.151	1.6688	1.7243	2.1288	1.19	87.6562
k127_3947969	metabat.151	0.2268	0.6094	2.0099	0.4632	58.386
k127_4027600	metabat.151	0.5052	1.0883	0.4758	0.2936	83.9548
k127_4040957	metabat.151	9.2803	4.4089	2.3272	3.6041	95.786
k127_4110685	metabat.151	0.2176	0.6266	0.6603	0.3236	76.585
k127_4135666	metabat.151	0.7086	1.477	0.8678	0.3429	87.3242
k127_4176820	metabat.151	0.4088	1.3838	0.3431	0.3799	82.5646
k127_4210830	metabat.151	0.6786	0.4206	1.8879	0.3856	98.5007
k127_4216993	metabat.151	2.0405	3.0016	9.8879	3.2339	72.6746
k127_4341015	metabat.151	0.0746	0.8881	2.4929	2.9312	237.2998
k127_4344734	metabat.151	1.2201	0.6441	0.8348	0.6938	86.5039
k127_4352477	metabat.151	0.6379	0.8621	0.3629	0.6263	76.4607
k127_4373568	metabat.151	0.2182	0.9541	0.1969	0.1868	80.155
k127_4380675	metabat.151	0.7376	1.1605	0.2915	0.5152	84.0146
k127_4385519	metabat.151	0.1845	0.8226	1.866	0.4333	112.0941
k127_4424543	metabat.151	0.4836	1.2055	1.095	0.5388	90.1157
k127_4481218	metabat.151	0.9812	1.2547	2.2743	0.3374	81.5298
k127_4483546	metabat.151	0.1231	1.3422	3.4174	1.8054	80.5043
k127_4505060	metabat.151	1.2798	0.7095	0.5583	0.4266	93.7702
k127_4514669	metabat.151	1.2646	1.3105	1.3834	0.9246	81.3633
k127_4521164	metabat.151	0.0	0.2264	0.1723	0.3761	89.9377
k127_4548907	metabat.151	0.7006	1.0264	4.7531	1.3664	90.5946
k127_4577078	metabat.151	0.0	0.1487	0.0	0.1428	77.24
k127_4599916	metabat.151	0.6365	0.9473	0.3098	0.3456	81.3633
k127_4628586	metabat.151	0.7344	1.6516	3.4958	0.6267	86.9476
k127_4642834	metabat.151	0.7565	0.9984	1.0634	0.5422	95.808
k127_4646097	metabat.151	0.6254	1.304	0.4303	0.4977	83.154
k127_4768362	metabat.151	0.1544	0.8865	1.0202	1.0256	82.2903
k127_4769825	metabat.151	0.6046	1.2936	0.7169	0.2711	94.282
k127_4776440	metabat.151	6.0017	9.3838	21.5458	4.6827	163.5029
k127_4787069	metabat.151	1.5576	1.5352	1.4961	0.7438	86.3355
k127_4804394	metabat.151	0.3611	0.9394	0.6071	0.1248	91.1653
k127_4806248	metabat.151	0.8322	2.0584	4.2723	2.22	95.9453
k127_4883243	metabat.151	0.2321	1.0513	3.4058	0.5274	94.3775
k127_4889021	metabat.151	1.4962	1.1813	4.8807	1.3531	73.6385
k127_4946898	metabat.151	0.7315	1.3034	0.8275	0.5983	78.5784
k127_5002852	metabat.151	1.0674	0.9677	7.7722	2.0396	54.3629
k127_5030345	metabat.151	0.7598	1.2239	1.4863	0.4381	82.7251
k127_5067765	metabat.151	0.1804	0.3085	0.3396	0.3871	77.2248
k127_5072971	metabat.151	0.5112	1.2539	4.1618	0.8189	70.8226
k127_5074735	metabat.151	1.2933	2.0266	2.0977	1.0604	77.5065
k127_5120038	metabat.151	0.5921	1.0975	2.7039	1.4511	95.1108
k127_5121581	metabat.151	1.1642	0.9691	3.6624	0.9338	85.2618
k127_5127525	metabat.151	0.4455	0.8778	0.4637	0.2329	83.8848
k127_5130634	metabat.151	0.6706	1.5725	1.2394	1.5014	70.4266
k127_5135147	metabat.151	0.8424	1.0063	0.7856	0.1835	117.831
k127_5157090	metabat.151	0.3584	1.663	2.642	1.3314	94.1508
k127_5169851	metabat.151	0.6584	0.6455	0.4582	0.3142	81.392
k127_5188997	metabat.151	1.0734	1.2445	1.2014	0.5867	89.5416
k127_5308962	metabat.151	3.0132	7.4423	20.4663	8.8263	88.4113
k127_5316826	metabat.151	1.2089	1.3809	1.5129	0.8988	89.9252
k127_5368596	metabat.151	1.6404	1.8533	2.8939	0.4317	87.1113
k127_5414333	metabat.151	1.2997	1.348	1.5325	0.7594	87.774
k127_5502530	metabat.151	0.667	1.1692	0.5844	0.343	85.8414
k127_5520509	metabat.151	2.2132	1.882	2.3913	1.1941	84.3971
k127_5521405	metabat.151	0.7665	1.4392	1.1742	0.5316	106.98
k127_5601865	metabat.151	0.7002	0.8802	0.6371	0.4157	81.4982
k127_5609516	metabat.151	1.8272	2.1013	2.0272	1.9643	92.14
k127_5615341	metabat.151	0.8284	1.1005	0.8767	0.3357	87.3537
k127_5638328	metabat.151	2.447	6.8378	9.1049	25.5669	32.9874
k127_5677376	metabat.151	0.4042	0.7243	0.0	0.1289	80.3481
k127_5690395	metabat.151	0.5532	0.9804	0.3291	0.3468	86.3502
k127_5694537	metabat.151	12.2471	2.9684	6.7043	4.4276	91.4474
k127_5718010	metabat.151	0.7668	1.3518	0.8405	0.32	85.8302
k127_5770801	metabat.151	0.4321	1.1404	0.3575	0.3652	84.9748
k127_5789172	metabat.151	0.4782	1.2255	0.4633	0.3288	84.5762
k127_5808181	metabat.151	0.8087	1.1932	0.8242	0.9701	84.43
k127_5833726	metabat.151	0.7007	1.0769	0.87	0.4342	81.2552
k127_5872357	metabat.151	1.1179	7.3118	8.0858	25.7261	26.9141
k127_5924877	metabat.151	0.6909	2.3156	6.3062	2.7658	88.0358
k127_5927258	metabat.151	1.2638	1.2932	1.3204	1.2785	87.5861
k127_5933455	metabat.151	1.2825	7.4231	21.3458	16.3713	108.4167
k127_1972	metabat.143	0.2099	8.8574	9.7349	7.76	22.0623
k127_36582	metabat.143	0.4158	10.3441	11.1483	9.073	20.7276
k127_47477	metabat.143	0.5348	9.2651	11.242	8.418	20.1719
k127_95891	metabat.143	0.3289	9.2219	10.6321	8.4803	18.8989
k127_102429	metabat.143	0.5832	11.406	11.5662	9.7885	23.5036
k127_118009	metabat.143	0.5596	9.8908	10.6755	9.764	20.3894
k127_156095	metabat.143	0.6853	10.2918	11.6828	9.8754	21.5996
k127_161047	metabat.143	0.8561	10.5094	12.4657	10.1702	23.4296
k127_207131	metabat.143	0.2359	9.1765	10.3658	7.6598	19.8706
k127_216640	metabat.143	1.1851	11.8062	12.8941	10.5454	22.8289
k127_235291	metabat.143	0.3073	9.5861	11.0261	8.0886	18.757
k127_247615	metabat.143	0.6346	11.6893	14.0922	12.1653	24.1761
k127_256675	metabat.143	0.2415	11.1244	11.3917	7.948	21.1098
k127_261256	metabat.143	0.63	9.9471	11.4577	8.5804	19.8869
k127_289767	metabat.143	0.3302	6.5711	7.86	7.9642	16.1462
k127_314765	metabat.143	0.5541	10.1999	11.7622	9.0773	20.6183
k127_315282	metabat.143	0.4644	9.4311	10.43	8.0133	19.7637
k127_328333	metabat.143	0.3301	8.3863	9.2799	7.3171	17.0947
k127_340532	metabat.143	0.7205	24.2311	9.9439	31.9983	2.923
k127_385437	metabat.143	0.519	10.6012	11.9366	8.0224	17.397
k127_389134	metabat.143	0.7235	11.2085	13.284	9.5018	21.4133
k127_391799	metabat.143	1.0798	10.9841	13.9098	10.5673	22.1174
k127_395020	metabat.143	0.4405	9.4742	10.4465	8.353	19.9055
k127_402044	metabat.143	0.378	11.8031	13.0894	10.011	21.9158
k127_425804	metabat.143	0.9819	9.477	10.2743	7.5817	19.5433
k127_448449	metabat.143	0.6404	11.9262	13.0378	11.3796	22.5712
k127_462239	metabat.143	2.1851	14.0491	18.6805	11.2131	22.4898
k127_519060	metabat.143	0.3396	9.0515	10.7755	8.4896	21.3855
k127_551116	metabat.143	1.3657	12.8336	13.7849	11.8556	23.5533
k127_571333	metabat.143	0.2289	6.6683	6.4302	5.5225	12.6863
k127_577369	metabat.143	0.4238	11.6794	15.0206	13.1924	24.6076
k127_582640	metabat.143	0.6841	9.7072	11.6767	8.891	22.5764
k127_596716	metabat.143	0.6716	11.8677	12.4433	10.0392	22.2963
k127_621299	metabat.143	0.4687	10.6881	10.7323	10.4748	20.3119
k127_672404	metabat.143	0.3757	9.2417	12.8041	10.2666	22.6094
k127_678188	metabat.143	2.0584	12.8776	13.4444	11.9454	24.2512
k127_742682	metabat.143	0.6874	10.2676	14.2769	9.4552	20.0358
k127_751730	metabat.143	0.2555	9.3059	10.8466	8.6515	22.1214
k127_763435	metabat.143	0.4675	10.8423	12.4602	8.9893	21.1835
k127_768242	metabat.143	0.8717	12.1316	14.6482	11.7222	22.5625
k127_771480	metabat.143	0.8868	9.4067	10.1765	9.7225	16.8263
k127_777183	metabat.143	2.7915	19.8125	20.8205	20.6924	31.6118
k127_810455	metabat.143	0.3412	9.5868	9.8518	6.6027	17.3744
k127_824452	metabat.143	0.5857	9.3122	11.0193	8.8307	19.8958
k127_927609	metabat.143	0.3887	7.7932	10.0659	8.3342	19.8272
k127_940285	metabat.143	0.3985	10.3059	10.8193	7.5869	19.8549
k127_946162	metabat.143	0.6528	10.785	11.4904	10.0131	22.1149
k127_962941	metabat.143	0.3321	8.9536	9.8607	9.3732	18.2107
k127_982413	metabat.143	0.4417	10.2251	11.3496	8.6848	20.1004
k127_985126	metabat.143	0.2765	9.2707	10.5283	8.553	22.5944
k127_986718	metabat.143	0.2063	9.0128	10.4456	8.82	19.2735
k127_1006231	metabat.143	1.4873	10.7502	13.7461	10.255	22.8696
k127_1032648	metabat.143	0.4181	11.6722	13.0155	9.5206	19.5052
k127_1087477	metabat.143	0.4607	10.0243	11.7663	8.1136	22.5592
k127_1118047	metabat.143	7.8414	17.8516	19.7059	20.8047	24.6852
k127_1129612	metabat.143	0.4665	9.3162	10.3444	7.3097	18.735
k127_1133212	metabat.143	0.3397	9.3897	11.0479	7.8753	20.2298
k127_1146131	metabat.143	0.7808	10.3679	12.0657	9.4337	21.7742
k127_1195392	metabat.143	1.223	13.4641	14.0574	12.3517	24.2844
k127_1205045	metabat.143	0.7448	11.3462	12.5318	10.2094	23.2216
k127_1243337	metabat.143	0.5816	9.9588	11.8618	8.826	20.0516
k127_1277759	metabat.143	0.6553	10.5378	11.6657	8.7239	21.3773
k127_1293816	metabat.143	1.1185	10.8246	12.6979	9.9869	19.8228
k127_1326012	metabat.143	1.8167	14.0441	14.473	11.9484	26.8483
k127_1348746	metabat.143	0.9534	14.7062	16.3066	12.2174	23.8173
k127_1396080	metabat.143	0.5511	9.6102	12.1076	9.581	21.9461
k127_1405954	metabat.143	0.6457	9.258	11.1736	9.8611	20.9881
k127_1411545	metabat.143	0.8375	12.064	13.9071	9.971	24.2631
k127_1420234	metabat.143	0.4896	9.3448	10.5804	7.5073	20.0016
k127_1421458	metabat.143	0.5479	12.7566	12.2659	9.9583	20.7999
k127_1423145	metabat.143	0.2452	8.2128	10.0901	7.0494	17.7759
k127_1425017	metabat.143	0.3223	8.5157	9.9244	7.2563	16.7627
k127_1440216	metabat.143	0.6472	10.8681	11.6846	8.5476	21.05
k127_1490478	metabat.143	0.4342	10.1777	10.9779	10.4994	21.7236
k127_1533408	metabat.143	1.4864	20.6637	26.3504	15.3586	35.5691
k127_1537762	metabat.143	1.0155	10.2888	13.1106	9.0508	24.1181
k127_1565924	metabat.143	0.7327	10.8046	12.5376	10.335	19.188
k127_1575265	metabat.143	0.3654	8.8831	10.8899	7.7937	20.3845
k127_1577509	metabat.143	4.5008	22.3223	24.0861	20.2164	32.1485
k127_1588076	metabat.143	1.288	11.8759	13.4405	9.8888	22.8384
k127_1607096	metabat.143	0.4515	9.8376	10.3076	8.0295	19.0972
k127_1653405	metabat.143	0.712	16.6994	15.7353	12.02	21.2199
k127_1720587	metabat.143	0.6666	11.3727	13.6837	9.9564	21.687
k127_1735021	metabat.143	0.4339	10.7174	12.9333	9.4872	21.7964
k127_1744979	metabat.143	17.9741	3.4829	4.6242	5.9701	5.0439
k127_1775093	metabat.143	0.6564	10.53	11.4379	9.5933	21.4248
k127_1786931	metabat.143	1.2091	15.327	30.2055	23.2779	10.3878
k127_1796441	metabat.143	0.7954	8.0211	14.6096	9.992	9.2165
k127_1807937	metabat.143	0.477	10.1487	11.0282	8.7639	20.7023
k127_1811293	metabat.143	0.5571	10.1187	10.8142	9.6983	21.442
k127_1883735	metabat.143	1.0505	10.8729	13.0394	9.7794	23.4664
k127_1891680	metabat.143	0.7957	12.8684	13.3732	11.9006	22.7957
k127_1919517	metabat.143	1.5088	10.991	14.2014	10.3756	20.8955
k127_1953381	metabat.143	0.8551	10.9683	11.9816	8.8714	21.6317
k127_1973270	metabat.143	0.7595	8.7631	9.4529	8.2857	17.4333
k127_1977552	metabat.143	0.4873	8.7077	8.706	7.4494	16.2618
k127_1978155	metabat.143	9.0761	31.2711	32.0117	41.6853	40.1661
k127_1979100	metabat.143	0.2995	10.8058	11.5075	9.8477	21.0605
k127_1979797	metabat.143	0.2683	7.7967	8.7921	8.6643	16.5232
k127_1995136	metabat.143	0.3824	9.6043	9.9892	7.2725	16.033
k127_2004372	metabat.143	0.5773	10.5199	10.7611	10.1226	21.3788
k127_2006327	metabat.143	0.985	12.328	12.2036	10.6592	25.2529
k127_2028544	metabat.143	0.3528	10.706	11.9929	8.8796	20.9954
k127_2056809	metabat.143	0.7634	11.2169	13.3704	10.3113	22.1098
k127_2070597	metabat.143	0.348	6.2281	9.1176	5.2985	14.908
k127_2107823	metabat.143	0.2745	11.3654	11.3673	8.9017	23.5373
k127_2125485	metabat.143	0.6082	11.4939	12.8667	8.9073	20.2948
k127_2126560	metabat.143	0.3388	10.597	12.7169	9.5831	20.3735
k127_2141540	metabat.143	0.4621	9.6434	11.1502	9.1237	19.8539
k127_2214024	metabat.143	0.3725	8.7815	8.492	8.2645	18.2082
k127_2237343	metabat.143	0.5271	10.2076	9.3223	7.2822	18.571
k127_2243329	metabat.143	0.8951	9.5698	12.309	8.3204	19.1694
k127_2294681	metabat.143	0.3759	9.6813	11.2883	6.2986	19.0358
k127_2299839	metabat.143	1.6349	13.3119	14.7868	12.7377	23.5316
k127_2305623	metabat.143	1.0286	11.941	12.6307	10.6864	20.5223
k127_2318062	metabat.143	1.083	8.1768	7.7442	7.3851	16.4034
k127_2344206	metabat.143	0.3846	10.6757	12.464	7.478	19.9296
k127_2421447	metabat.143	0.288	8.9868	10.3964	8.6181	21.4222
k127_2442843	metabat.143	0.351	11.8404	12.3475	8.1806	18.0021
k127_2465861	metabat.143	0.8858	11.5718	13.2939	10.3865	57.5823
k127_2472779	metabat.143	0.5079	7.5728	10.7512	6.1367	16.9171
k127_2507527	metabat.143	1.6872	13.6178	16.4508	15.8324	26.4245
k127_2548033	metabat.143	0.9475	9.9577	10.9724	9.7865	20.5805
k127_2566765	metabat.143	0.5475	9.7295	11.6977	9.4995	22.3221
k127_2578650	metabat.143	0.5182	10.9292	12.1129	8.9289	22.1359
k127_2597595	metabat.143	1.2774	12.6785	13.2151	10.8317	23.1051
k127_2600618	metabat.143	0.7485	12.344	16.2832	10.1776	23.8111
k127_2626162	metabat.143	0.2122	11.055	12.7452	8.7458	18.9791
k127_2634481	metabat.143	0.6708	10.1296	10.968	8.6462	19.7228
k127_2653277	metabat.143	0.1236	9.3724	8.8198	6.688	19.5593
k127_2659818	metabat.143	0.6333	10.9666	11.6995	10.0912	22.1722
k127_2660633	metabat.143	1.1686	13.3644	14.8842	12.441	23.9903
k127_2666704	metabat.143	1.1972	39.0441	18.1851	12.5101	28.5597
k127_2667317	metabat.143	0.7996	12.0468	13.2063	11.4417	22.8528
k127_2700843	metabat.143	0.4675	9.3374	11.2547	7.9663	20.8766
k127_2759804	metabat.143	0.4301	9.0552	12.0335	7.7121	16.7946
k127_2761947	metabat.143	0.7045	9.4178	11.1483	10.9366	20.6748
k127_2799457	metabat.143	1.6581	10.6142	11.0841	9.6692	21.7509
k127_2854584	metabat.143	0.3864	8.5803	11.0862	6.8012	19.6624
k127_2854866	metabat.143	0.5386	10.3457	12.105	8.8978	20.6006
k127_2858396	metabat.143	0.6076	10.3081	11.2047	8.1466	20.853
k127_2882105	metabat.143	0.4646	9.6445	10.8045	8.5025	20.3477
k127_2893645	metabat.143	0.6095	9.7647	11.855	8.7755	19.9346
k127_2902331	metabat.143	0.4902	10.1194	11.9566	9.0132	22.7541
k127_2951775	metabat.143	2.0897	17.7404	16.6752	15.1716	23.0617
k127_2967585	metabat.143	0.2464	10.2723	10.4622	6.6198	18.1071
k127_3015567	metabat.143	0.4706	9.1459	11.3647	8.4807	19.9201
k127_3034590	metabat.143	2.2155	12.7332	14.62	14.3677	23.0385
k127_3092591	metabat.143	0.4002	9.6942	10.3772	8.5093	21.0557
k127_3129050	metabat.143	0.5023	10.2073	12.7402	8.0351	20.568
k127_3157060	metabat.143	0.4034	9.5522	11.3719	8.5419	19.9551
k127_3163552	metabat.143	0.4517	9.3695	10.5812	9.0858	21.0059
k127_3200358	metabat.143	0.3703	10.4814	11.1064	7.9209	19.3631
k127_3230762	metabat.143	0.3402	10.8772	10.9745	7.3212	20.5536
k127_3249184	metabat.143	0.3131	10.4063	13.1921	10.7402	22.6295
k127_3255784	metabat.143	0.4109	10.1112	11.8189	8.3953	22.2594
k127_3279207	metabat.143	0.9453	11.2935	12.794	9.6147	21.5318
k127_3330093	metabat.143	0.4986	6.717	7.2565	7.3075	17.5577
k127_3343902	metabat.143	0.1152	11.2455	9.1288	8.2184	18.6684
k127_3350964	metabat.143	0.6656	11.3919	12.1245	10.1068	21.4917
k127_3384196	metabat.143	2.0888	18.1669	17.4882	15.9378	28.0159
k127_3385483	metabat.143	1.0548	11.1051	13.4811	10.9969	20.6557
k127_3409273	metabat.143	0.1882	9.4402	11.3922	9.3143	19.9697
k127_3421237	metabat.143	0.243	8.6929	10.3884	8.2126	18.4529
k127_3432597	metabat.143	0.8251	10.9952	12.6407	10.475	21.0438
k127_3439889	metabat.143	0.9896	10.2045	11.8311	9.2366	20.6012
k127_3459451	metabat.143	0.2511	8.8059	9.3344	7.3162	18.6103
k127_3467496	metabat.143	0.4456	11.0916	10.7569	8.7749	19.1539
k127_3512844	metabat.143	0.161	8.0133	9.1104	8.2725	19.1406
k127_3520556	metabat.143	0.3855	9.9288	11.4358	9.5256	21.0384
k127_3545195	metabat.143	0.9504	13.6711	14.1922	12.9576	22.9849
k127_3624227	metabat.143	1.8963	16.46	17.5189	16.0603	24.1176
k127_3637162	metabat.143	0.4234	9.5187	11.8905	8.5317	20.5935
k127_3684716	metabat.143	0.8236	10.8384	12.3887	9.1207	19.9499
k127_3686777	metabat.143	0.3709	10.0178	10.5644	8.8649	21.8183
k127_3766537	metabat.143	1.2185	18.9054	19.3217	6.297	34.2624
k127_3808561	metabat.143	0.4785	11.9607	15.0322	11.7249	20.3719
k127_3901963	metabat.143	1.7535	13.2062	16.2297	14.153	25.8078
k127_3902755	metabat.143	0.5222	8.2349	8.2797	6.3442	18.5663
k127_3953886	metabat.143	1.2021	10.2323	12.6656	10.2575	24.0416
k127_3971766	metabat.143	0.4961	10.7059	11.9755	9.3806	21.7443
k127_3975028	metabat.143	0.507	10.1176	11.9274	8.5861	20.0625
k127_4043605	metabat.143	0.152	7.7282	8.8822	8.1198	20.1817
k127_4048723	metabat.143	0.5033	10.2547	11.2991	8.7856	20.8564
k127_4056374	metabat.143	0.5797	9.7688	11.8234	8.6975	21.8105
k127_4064770	metabat.143	0.3201	7.3322	9.9469	6.8126	17.0349
k127_4082667	metabat.143	1.6496	12.0712	13.2932	11.4834	23.9756
k127_4087155	metabat.143	0.2157	9.2315	13.0243	7.8826	19.6456
k127_4104663	metabat.143	0.7458	10.2206	11.5486	8.5104	20.2622
k127_4164155	metabat.143	0.2614	8.243	10.5848	7.4535	19.1739
k127_4173178	metabat.143	0.2941	9.4792	8.1061	7.532	19.9619
k127_4189948	metabat.143	1.7841	24.3123	31.4188	33.5355	18.0067
k127_4217651	metabat.143	1.9611	12.7918	14.289	10.946	24.5422
k127_4231953	metabat.143	0.1257	8.3186	10.6242	5.8484	19.0732
k127_4244107	metabat.143	0.4348	9.8361	11.356	8.7721	20.4018
k127_4278065	metabat.143	8.8997	37.6337	36.1264	61.3076	42.4219
k127_4280393	metabat.143	0.3118	10.2241	11.1592	8.8491	18.5257
k127_4355891	metabat.143	0.1025	5.4327	7.0319	3.7833	11.5305
k127_4360596	metabat.143	1.599	13.5317	14.7773	13.3916	24.5483
k127_4365676	metabat.143	0.7547	12.8695	11.4388	9.5756	23.9935
k127_4389292	metabat.143	0.0	8.9612	11.2664	19.2015	12.9017
k127_4437894	metabat.143	0.391	11.3199	12.7156	11.8716	21.2569
k127_4494338	metabat.143	0.4679	8.6103	9.4001	6.7884	18.2203
k127_4548936	metabat.143	0.3297	9.6832	10.2349	9.8625	19.8089
k127_4656340	metabat.143	0.3739	9.8236	11.8319	8.9188	21.6481
k127_4761353	metabat.143	0.5107	10.8043	12.1836	9.6797	20.7361
k127_4762143	metabat.143	0.4602	9.1378	10.7739	8.0939	20.9208
k127_4777627	metabat.143	1.0407	14.2891	14.1498	14.0133	27.2229
k127_4804563	metabat.143	1.2049	12.6245	12.8289	12.3997	23.2143
k127_4814103	metabat.143	0.6772	10.5467	12.5244	10.0446	21.4182
k127_4834056	metabat.143	4.8397	13.3605	20.9486	11.0184	10.1072
k127_4849377	metabat.143	0.8267	10.6886	10.9922	8.7187	21.8658
k127_4908001	metabat.143	0.4072	12.0119	13.3373	10.0749	23.5187
k127_4939065	metabat.143	0.2878	10.5938	11.5749	9.9529	20.7923
k127_5001173	metabat.143	0.8049	12.0239	13.6918	10.9425	22.5358
k127_5010724	metabat.143	0.9146	14.5132	14.8605	10.6117	24.6563
k127_5022484	metabat.143	0.3956	8.6392	9.8202	8.8187	18.6255
k127_5047600	metabat.143	0.2986	7.4413	7.0952	6.4055	16.5405
k127_5112781	metabat.143	0.9678	11.8892	13.168	11.5917	23.0908
k127_5114951	metabat.143	1.883	12.3586	13.965	11.7227	21.7922
k127_5115474	metabat.143	1.936	15.6396	17.8223	15.2252	26.1158
k127_5157713	metabat.143	1.9719	11.1626	14.8236	11.4753	21.3985
k127_5234256	metabat.143	1.7906	13.4989	15.3484	12.9795	25.1926
k127_5255275	metabat.143	2.6074	18.4453	18.5535	14.9621	27.3358
k127_5313008	metabat.143	1.367	11.7542	12.8083	11.8027	20.9726
k127_5342739	metabat.143	0.7144	11.1572	13.4671	10.1955	20.0205
k127_5393197	metabat.143	0.1775	9.3728	11.4593	8.3055	20.6383
k127_5424326	metabat.143	0.2913	9.6576	10.5634	7.995	19.4362
k127_5438947	metabat.143	0.6563	11.799	13.9011	11.3194	20.5077
k127_5450608	metabat.143	0.6765	10.3413	11.7152	8.6145	21.3863
k127_5460336	metabat.143	0.6372	12.2498	13.2523	10.5718	22.1155
k127_5521948	metabat.143	0.3645	6.7089	6.4824	4.8882	13.9837
k127_5546058	metabat.143	0.1468	9.3672	10.7545	8.1285	20.9194
k127_5564497	metabat.143	0.2184	9.0307	10.2114	5.9627	17.7813
k127_5570464	metabat.143	1.1531	12.4492	15.5063	11.2191	23.2001
k127_5583213	metabat.143	1.9312	11.6158	14.3	10.8335	22.2526
k127_5629748	metabat.143	0.5931	10.0035	11.0727	8.1766	19.4109
k127_5640500	metabat.143	1.2709	10.8828	12.722	11.3214	21.6596
k127_5670094	metabat.143	0.3739	11.218	11.7665	9.2965	22.246
k127_5700745	metabat.143	0.1774	10.1729	10.3658	8.087	19.3285
k127_5713270	metabat.143	1.1393	11.1534	14.3206	9.4459	21.1186
k127_5745612	metabat.143	0.5203	9.021	9.9911	7.3459	21.0999
k127_5756911	metabat.143	0.2114	11.3931	10.7031	8.6756	16.1188
k127_5757515	metabat.143	0.3817	10.908	14.1432	10.937	20.033
k127_5811864	metabat.143	2.2888	21.1498	27.3442	25.6409	15.4416
k127_5917554	metabat.143	0.1821	10.199	12.4318	8.8987	20.6489
k127_5942915	metabat.143	3.0733	11.3586	17.11	12.3341	7.559
k127_9986	metabat.133	1.2236	8.6264	3.694	8.3888	49.6973
k127_157234	metabat.133	0.0779	7.4385	2.3662	7.8219	54.1811
k127_239753	metabat.133	0.0	22.6489	9.7786	30.038	3.7602
k127_703151	metabat.133	0.7692	8.3649	3.5454	8.1644	55.4463
k127_840463	metabat.133	3.5353	31.6569	17.6284	41.2708	9.1654
k127_962215	metabat.133	2.2007	30.6157	13.3701	38.52	6.5397
k127_1046640	metabat.133	2.4064	14.0101	9.2124	12.6347	51.9702
k127_1158422	metabat.133	0.2533	7.4429	2.5713	6.818	52.8895
k127_1369327	metabat.133	0.8018	7.6851	3.5747	8.0252	55.0322
k127_1608968	metabat.133	0.7296	7.6273	3.0309	7.6705	52.8552
k127_1899746	metabat.133	0.6008	7.5427	3.2328	7.2458	52.3668
k127_1933888	metabat.133	0.7272	7.6944	2.9484	7.9114	52.3382
k127_1936217	metabat.133	0.5295	9.4093	4.1503	10.0228	57.9111
k127_2013815	metabat.133	0.7413	9.2389	4.2726	8.3901	55.8577
k127_2075011	metabat.133	2.3049	9.6446	5.7057	13.3833	60.5332
k127_2137196	metabat.133	0.217	7.2166	2.4565	6.8355	51.2843
k127_2228513	metabat.133	1.7113	10.4612	4.9235	10.5886	52.4731
k127_2302189	metabat.133	0.4452	23.0358	5.9776	29.0202	3.2593
k127_2342843	metabat.133	0.3176	7.6125	2.6893	7.2856	50.5916
k127_2431707	metabat.133	0.439	6.6321	2.387	6.9367	51.7739
k127_2507199	metabat.133	0.5708	7.4019	2.911	7.5639	53.6611
k127_2602221	metabat.133	0.3578	7.6704	2.8461	7.6602	53.5291
k127_2626026	metabat.133	1.1624	16.3807	19.2752	7.5167	81.8412
k127_2647313	metabat.133	0.6507	7.6714	3.276	7.3744	51.9848
k127_2705472	metabat.133	2.0801	23.057	16.4817	33.103	28.4503
k127_2830476	metabat.133	0.236	16.8326	10.8681	32.1223	16.9397
k127_3057814	metabat.133	0.5515	13.322	12.3506	22.4774	18.2979
k127_3203694	metabat.133	1.8579	35.7284	38.7983	41.4706	63.3407
k127_3297083	metabat.133	0.527	8.2708	4.2945	7.5024	52.2186
k127_3445314	metabat.133	0.6419	7.9132	3.4206	7.8024	55.2843
k127_3450207	metabat.133	1.0986	8.3693	3.8473	7.9739	55.3902
k127_3467870	metabat.133	0.8554	8.5142	4.0315	8.2793	56.5971
k127_3562949	metabat.133	1.2841	9.8334	5.4351	9.7916	53.8681
k127_3621272	metabat.133	5.5527	33.3613	25.9042	40.5107	35.1407
k127_3769579	metabat.133	2.3491	12.3087	8.7048	12.5446	58.2441
k127_3966716	metabat.133	0.6986	7.3931	2.8758	7.4918	51.097
k127_4051258	metabat.133	1.1929	9.1756	4.2665	9.886	60.177
k127_4366063	metabat.133	0.7604	8.3181	3.6421	7.6796	52.4373
k127_4383139	metabat.133	0.458	7.321	3.1543	7.5971	53.6111
k127_4465148	metabat.133	0.8871	8.4154	3.7321	7.9265	56.564
k127_4489708	metabat.133	0.7323	7.5814	3.5259	6.768	49.9917
k127_4513896	metabat.133	0.3779	8.2635	3.0715	7.4526	52.2803
k127_4770773	metabat.133	0.9821	8.5824	4.1856	8.9979	45.7713
k127_5031781	metabat.133	0.3439	5.9688	2.4514	7.1073	57.6576
k127_5099194	metabat.133	0.5813	7.1218	2.7619	7.2523	52.768
k127_5171805	metabat.133	0.9007	7.7522	3.628	7.9503	54.6165
k127_5426479	metabat.133	0.5033	7.7086	3.0274	7.5521	50.2967
k127_5461061	metabat.133	2.0603	9.4592	4.9988	9.8015	52.7555
k127_5491937	metabat.133	0.6479	8.0694	3.4407	8.0837	51.7389
k127_5645338	metabat.133	0.7321	5.4886	3.7749	7.3616	54.918
k127_5863793	metabat.133	1.4062	28.7748	12.0243	36.0105	6.6105
