#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads
k127_5518476 flag=0 multi=81.8122 len=4674	0.00001	0.00221	0.00000	0.00066	17	5
k127_4887479 flag=0 multi=93.5234 len=2351	0.00001	0.00229	0.00000	0.00060	17	5
k127_4435844 flag=0 multi=240.0000 len=2247	0.00001	0.00191	0.00000	0.00070	17	5
k127_3932886 flag=0 multi=25.1897 len=1529	0.00001	0.00222	0.00000	0.00054	17	5
k127_3179189 flag=0 multi=54.0000 len=9820	0.00001	0.00158	0.00000	0.00036	17	5
k127_1871487 flag=0 multi=153.8196 len=6395	0.00001	0.00179	0.00000	0.00058	17	5
k127_5719598 flag=1 multi=102.1579 len=1425	0.00001	0.00214	0.00000	0.00041	17	4
k127_5368610 flag=0 multi=58.9934 len=6321	0.00001	0.00232	0.00000	0.00046	17	4
k127_5180616 flag=0 multi=116.0689 len=2406	0.00001	0.00198	0.00000	0.00033	17	4
k127_4990540 flag=1 multi=21.0000 len=5343	0.00001	0.00163	0.00000	0.00034	17	4
k127_4866973 flag=1 multi=16.0000 len=7898	0.00001	0.00237	0.00000	0.00050	17	4
k127_3427948 flag=1 multi=36.0000 len=4675	0.00001	0.00193	0.00000	0.00043	17	4
k127_3339311 flag=1 multi=20.0000 len=2688	0.00001	0.00209	0.00000	0.00044	17	4
k127_332445 flag=0 multi=75.2782 len=9298	0.00001	0.00225	0.00000	0.00049	17	4
k127_1686525 flag=1 multi=44.4940 len=6822	0.00001	0.00190	0.00000	0.00029	17	4
k127_4653962 flag=0 multi=97.0000 len=3065	0.00001	0.00184	0.00000	0.00041	17	3
k127_4598292 flag=1 multi=36.8229 len=4171	0.00001	0.00189	0.00000	0.00036	17	3
k127_4471341 flag=1 multi=68.0000 len=5379	0.00001	0.00191	0.00000	0.00040	17	3
k127_4284747 flag=1 multi=24.0000 len=11860	0.00001	0.00191	0.00000	0.00041	17	3
k127_4261791 flag=0 multi=90.0000 len=5953	0.00001	0.00204	0.00000	0.00041	17	3
k127_4048723 flag=0 multi=36.0000 len=4393	0.00001	0.00217	0.00000	0.00024	17	3
k127_358456 flag=0 multi=91.4621 len=7561	0.00001	0.00189	0.00000	0.00014	17	3
k127_2878812 flag=0 multi=66.6218 len=2906	0.00001	0.00216	0.00000	0.00044	17	3
k127_2670341 flag=0 multi=80.0000 len=5011	0.00001	0.00198	0.00000	0.00041	17	3
k127_2217134 flag=1 multi=66.6799 len=1358	0.00001	0.00222	0.00000	0.00027	17	3
k127_1921107 flag=1 multi=34.0000 len=5195	0.00001	0.00214	0.00000	0.00039	17	3
k127_1841034 flag=1 multi=65.9469 len=3801	0.00001	0.00210	0.00000	0.00044	17	3
k127_1487176 flag=1 multi=83.9699 len=3149	0.00001	0.00186	0.00000	0.00031	17	3
k127_871290 flag=1 multi=15.0000 len=2592	0.00001	0.00193	0.00000	0.00017	17	2
k127_839018 flag=1 multi=30.0000 len=2606	0.00001	0.00185	0.00000	0.00020	17	2
k127_833441 flag=0 multi=52.9869 len=4719	0.00001	0.00227	0.00000	0.00029	17	2
k127_638835 flag=0 multi=29.3237 len=7306	0.00001	0.00194	0.00000	0.00012	17	2
k127_593578 flag=0 multi=139.0659 len=3221	0.00001	0.00229	0.00000	0.00025	17	2
k127_51383 flag=0 multi=79.4217 len=1493	0.00001	0.00240	0.00000	0.00028	17	2
k127_492277 flag=0 multi=29.0000 len=4226	0.00001	0.00225	0.00000	0.00029	17	2
k127_4854417 flag=1 multi=41.0000 len=4358	0.00001	0.00158	0.00000	0.00021	17	2
k127_4279724 flag=0 multi=98.0000 len=2077	0.00001	0.00229	0.00000	0.00030	17	2
k127_3555325 flag=1 multi=29.0000 len=3862	0.00001	0.00242	0.00000	0.00021	17	2
k127_3278299 flag=1 multi=41.0000 len=2946	0.00001	0.00205	0.00000	0.00015	17	2
k127_2043423 flag=0 multi=112.7526 len=1299	0.00001	0.00230	0.00000	0.00022	17	2
k127_188258 flag=1 multi=51.0000 len=3688	0.00001	0.00191	0.00000	0.00029	17	2
k127_1711840 flag=1 multi=56.9923 len=4920	0.00001	0.00218	0.00000	0.00023	17	2
k127_1699920 flag=1 multi=56.0000 len=2801	0.00001	0.00240	0.00000	0.00029	17	2
k127_1597960 flag=1 multi=19.3557 len=6328	0.00001	0.00188	0.00000	0.00012	17	2
k127_1545345 flag=1 multi=35.3022 len=1732	0.00001	0.00164	0.00000	0.00011	17	2
k127_1291119 flag=0 multi=67.0455 len=4500	0.00001	0.00228	0.00000	0.00029	17	2
k127_1022678 flag=1 multi=23.0000 len=10507	0.00001	0.00134	0.00000	0.00010	17	2
k127_741583 flag=0 multi=108.5236 len=6063	0.00001	0.00203	0.00000	0.00007	17	1
k127_729888 flag=0 multi=76.4310 len=4287	0.00001	0.00207	0.00000	0.00009	17	1
k127_697502 flag=1 multi=17.0000 len=17172	0.00001	0.00206	0.00000	0.00006	17	1
k127_578967 flag=1 multi=69.0000 len=4778	0.00001	0.00195	0.00000	0.00010	17	1
k127_5768843 flag=1 multi=12.9919 len=4584	0.00001	0.00207	0.00000	0.00015	17	1
k127_5320333 flag=1 multi=32.4831 len=6233	0.00001	0.00204	0.00000	0.00015	17	1
k127_5302277 flag=0 multi=168.8329 len=3126	0.00001	0.00231	0.00000	0.00006	17	1
k127_5217950 flag=1 multi=85.0000 len=5895	0.00001	0.00223	0.00000	0.00008	17	1
k127_5122526 flag=1 multi=29.0000 len=3133	0.00001	0.00196	0.00000	0.00009	17	1
k127_4771801 flag=0 multi=55.7090 len=4492	0.00001	0.00235	0.00000	0.00014	17	1
k127_4632944 flag=1 multi=18.0000 len=5423	0.00001	0.00209	0.00000	0.00005	17	1
k127_460554 flag=0 multi=65.5818 len=2303	0.00001	0.00189	0.00000	0.00006	17	1
k127_4396485 flag=0 multi=35.9204 len=13320	0.00001	0.00187	0.00000	0.00006	17	1
k127_4270913 flag=1 multi=41.0000 len=5164	0.00001	0.00240	0.00000	0.00009	17	1
k127_4162396 flag=0 multi=54.1093 len=6677	0.00001	0.00213	0.00000	0.00015	17	1
k127_397875 flag=0 multi=66.5675 len=5265	0.00001	0.00213	0.00000	0.00015	17	1
k127_3697768 flag=1 multi=22.2287 len=2685	0.00001	0.00200	0.00000	0.00007	17	1
k127_3684713 flag=1 multi=37.0000 len=2972	0.00001	0.00190	0.00000	0.00011	17	1
k127_3516446 flag=0 multi=35.6669 len=20969	0.00001	0.00148	0.00000	0.00004	17	1
k127_3429457 flag=0 multi=89.9090 len=9905	0.00001	0.00206	0.00000	0.00008	17	1
k127_3185178 flag=1 multi=31.0000 len=2637	0.00001	0.00214	0.00000	0.00005	17	1
k127_3114339 flag=0 multi=61.3915 len=11444	0.00001	0.00185	0.00000	0.00006	17	1
k127_307638 flag=0 multi=123.6124 len=3244	0.00001	0.00223	0.00000	0.00004	17	1
k127_2674706 flag=1 multi=23.0000 len=1348	0.00001	0.00234	0.00000	0.00005	17	1
k127_2640503 flag=0 multi=133.9986 len=6350	0.00001	0.00181	0.00000	0.00014	17	1
k127_260350 flag=1 multi=12.0000 len=2578	0.00001	0.00229	0.00000	0.00006	17	1
k127_2590152 flag=1 multi=25.0000 len=1445	0.00001	0.00217	0.00000	0.00004	17	1
k127_2493790 flag=1 multi=52.0000 len=8728	0.00001	0.00206	0.00000	0.00013	17	1
k127_2205934 flag=1 multi=88.0000 len=3753	0.00001	0.00227	0.00000	0.00007	17	1
k127_2031945 flag=0 multi=98.0261 len=2845	0.00001	0.00228	0.00000	0.00014	17	1
k127_201459 flag=1 multi=110.9988 len=2620	0.00001	0.00192	0.00000	0.00009	17	1
k127_2007254 flag=1 multi=23.0000 len=8256	0.00001	0.00165	0.00000	0.00011	17	1
k127_1935111 flag=1 multi=56.0000 len=4468	0.00001	0.00212	0.00000	0.00007	17	1
k127_1880630 flag=0 multi=170.0961 len=7902	0.00001	0.00200	0.00000	0.00015	17	1
k127_1807937 flag=0 multi=42.0000 len=4189	0.00001	0.00202	0.00000	0.00014	17	1
k127_1742726 flag=1 multi=65.8586 len=8402	0.00001	0.00170	0.00000	0.00015	17	1
k127_1670129 flag=1 multi=96.0000 len=2262	0.00001	0.00229	0.00000	0.00007	17	1
k127_1666055 flag=1 multi=103.0369 len=5030	0.00001	0.00225	0.00000	0.00004	17	1
k127_1454079 flag=0 multi=55.7965 len=3597	0.00001	0.00238	0.00000	0.00015	17	1
k127_1407065 flag=1 multi=126.0000 len=5990	0.00001	0.00142	0.00000	0.00004	17	1
k127_1208394 flag=1 multi=61.0000 len=1833	0.00001	0.00228	0.00000	0.00006	17	1
k127_117160 flag=0 multi=158.0472 len=4089	0.00001	0.00223	0.00000	0.00006	17	1
k127_1061946 flag=1 multi=18.0000 len=4714	0.00001	0.00210	0.00000	0.00010	17	1
k127_1005424 flag=1 multi=30.0000 len=6429	0.00001	0.00207	0.00000	0.00014	17	1
k127_937169 flag=1 multi=12.0000 len=2673	0.00001	0.00245	0.00000	0.00000	17	0
k127_924521 flag=1 multi=40.0000 len=4741	0.00001	0.00195	0.00000	0.00000	17	0
k127_894687 flag=1 multi=10.0000 len=4419	0.00001	0.00216	0.00000	0.00000	17	0
k127_852808 flag=1 multi=22.0000 len=2094	0.00001	0.00231	0.00000	0.00000	17	0
k127_768702 flag=1 multi=105.0000 len=1179	0.00001	0.00230	0.00000	0.00000	17	0
k127_764275 flag=0 multi=63.5458 len=1514	0.00001	0.00231	0.00000	0.00000	17	0
k127_720965 flag=1 multi=86.0000 len=2120	0.00001	0.00240	0.00000	0.00000	17	0
k127_717728 flag=0 multi=107.2191 len=2929	0.00001	0.00190	0.00000	0.00000	17	0
k127_695737 flag=1 multi=43.0000 len=10136	0.00001	0.00185	0.00000	0.00000	17	0
k127_5884035 flag=0 multi=129.1604 len=7951	0.00001	0.00199	0.00000	0.00000	17	0
k127_5826479 flag=0 multi=31.0000 len=17410	0.00001	0.00140	0.00000	0.00000	17	0
k127_560313 flag=1 multi=24.0000 len=1519	0.00001	0.00247	0.00000	0.00000	17	0
k127_5552738 flag=1 multi=56.0000 len=2800	0.00001	0.00229	0.00000	0.00000	17	0
k127_5439466 flag=1 multi=58.0000 len=9211	0.00001	0.00224	0.00000	0.00000	17	0
k127_5390366 flag=1 multi=18.0000 len=3005	0.00001	0.00206	0.00000	0.00000	17	0
k127_5288551 flag=1 multi=78.9362 len=2573	0.00001	0.00231	0.00000	0.00000	17	0
k127_5011596 flag=1 multi=70.9973 len=4560	0.00001	0.00231	0.00000	0.00000	17	0
k127_4910432 flag=1 multi=48.0000 len=9395	0.00001	0.00208	0.00000	0.00000	17	0
k127_4721370 flag=0 multi=40.0182 len=13318	0.00001	0.00239	0.00000	0.00000	17	0
k127_4640043 flag=1 multi=14.0000 len=4719	0.00001	0.00169	0.00000	0.00000	17	0
k127_4621982 flag=1 multi=38.0000 len=4953	0.00001	0.00225	0.00000	0.00000	17	0
k127_4579971 flag=1 multi=8.0000 len=4861	0.00001	0.00231	0.00000	0.00000	17	0
k127_4522410 flag=0 multi=65.0000 len=2552	0.00001	0.00149	0.00000	0.00000	17	0
k127_4520174 flag=1 multi=11.0000 len=4513	0.00001	0.00191	0.00000	0.00000	17	0
k127_450185 flag=1 multi=20.0000 len=6672	0.00001	0.00207	0.00000	0.00000	17	0
k127_445729 flag=1 multi=125.0000 len=8321	0.00001	0.00211	0.00000	0.00000	17	0
k127_4448584 flag=1 multi=53.0000 len=1808	0.00001	0.00219	0.00000	0.00000	17	0
k127_4426882 flag=0 multi=43.6423 len=1329	0.00001	0.00217	0.00000	0.00000	17	0
k127_439762 flag=1 multi=19.0000 len=1535	0.00001	0.00232	0.00000	0.00000	17	0
k127_4360103 flag=1 multi=9.0000 len=2861	0.00001	0.00234	0.00000	0.00000	17	0
k127_4312995 flag=1 multi=32.0000 len=1343	0.00001	0.00225	0.00000	0.00000	17	0
k127_4130774 flag=1 multi=40.0000 len=2202	0.00001	0.00226	0.00000	0.00000	17	0
k127_4061397 flag=1 multi=41.0000 len=2641	0.00001	0.00245	0.00000	0.00000	17	0
k127_4016386 flag=1 multi=83.0000 len=4801	0.00001	0.00221	0.00000	0.00000	17	0
k127_3987231 flag=0 multi=45.3421 len=1159	0.00001	0.00207	0.00000	0.00000	17	0
k127_385713 flag=1 multi=46.0000 len=1922	0.00001	0.00214	0.00000	0.00000	17	0
k127_3820639 flag=1 multi=28.0000 len=1134	0.00001	0.00235	0.00000	0.00000	17	0
k127_3768954 flag=1 multi=51.2048 len=5001	0.00001	0.00217	0.00000	0.00000	17	0
k127_3633115 flag=1 multi=30.6144 len=1761	0.00001	0.00246	0.00000	0.00000	17	0
k127_3488045 flag=1 multi=63.6307 len=11429	0.00001	0.00168	0.00000	0.00000	17	0
k127_3421361 flag=1 multi=9.0000 len=3257	0.00001	0.00235	0.00000	0.00000	17	0
k127_3358065 flag=0 multi=57.5956 len=3062	0.00001	0.00215	0.00000	0.00000	17	0
k127_3330093 flag=0 multi=68.0000 len=4332	0.00001	0.00210	0.00000	0.00000	17	0
k127_317912 flag=0 multi=131.8710 len=2413	0.00001	0.00223	0.00000	0.00000	17	0
k127_317317 flag=0 multi=127.9328 len=3477	0.00001	0.00208	0.00000	0.00000	17	0
k127_31385 flag=0 multi=132.2445 len=4683	0.00001	0.00238	0.00000	0.00000	17	0
k127_3101998 flag=1 multi=23.0000 len=3215	0.00001	0.00209	0.00000	0.00000	17	0
k127_3049479 flag=1 multi=22.0000 len=5814	0.00001	0.00208	0.00000	0.00000	17	0
k127_30190 flag=1 multi=47.5889 len=2134	0.00001	0.00233	0.00000	0.00000	17	0
k127_3014114 flag=1 multi=10.0000 len=3222	0.00001	0.00219	0.00000	0.00000	17	0
k127_2923304 flag=1 multi=68.4751 len=5296	0.00001	0.00218	0.00000	0.00000	17	0
k127_2875566 flag=0 multi=74.1661 len=2643	0.00001	0.00231	0.00000	0.00000	17	0
k127_2871445 flag=0 multi=25.0513 len=6573	0.00001	0.00237	0.00000	0.00000	17	0
k127_2843672 flag=1 multi=33.0000 len=2076	0.00001	0.00223	0.00000	0.00000	17	0
k127_2839628 flag=0 multi=115.1294 len=1487	0.00001	0.00231	0.00000	0.00000	17	0
k127_2690400 flag=1 multi=11.0000 len=7093	0.00001	0.00200	0.00000	0.00000	17	0
k127_2526686 flag=1 multi=141.5653 len=2784	0.00001	0.00202	0.00000	0.00000	17	0
k127_2487906 flag=1 multi=45.0000 len=4073	0.00001	0.00192	0.00000	0.00000	17	0
k127_2370486 flag=1 multi=72.0000 len=3916	0.00001	0.00217	0.00000	0.00000	17	0
k127_2300168 flag=1 multi=115.0000 len=1124	0.00001	0.00213	0.00000	0.00000	17	0
k127_2122824 flag=0 multi=56.0000 len=4769	0.00001	0.00172	0.00000	0.00000	17	0
k127_2075764 flag=0 multi=74.2777 len=1596	0.00001	0.00233	0.00000	0.00000	17	0
k127_2066708 flag=1 multi=47.0000 len=2583	0.00001	0.00219	0.00000	0.00000	17	0
k127_1977552 flag=0 multi=33.7393 len=4691	0.00001	0.00239	0.00000	0.00000	17	0
k127_190558 flag=1 multi=81.0000 len=1704	0.00001	0.00245	0.00000	0.00000	17	0
k127_1640128 flag=1 multi=9.0000 len=3049	0.00001	0.00246	0.00000	0.00000	17	0
k127_1569078 flag=1 multi=8.0000 len=1090	0.00001	0.00201	0.00000	0.00000	17	0
k127_1518479 flag=0 multi=31.8147 len=3564	0.00001	0.00220	0.00000	0.00000	17	0
k127_1473900 flag=1 multi=23.3711 len=6056	0.00001	0.00215	0.00000	0.00000	17	0
k127_145779 flag=1 multi=158.2161 len=2348	0.00001	0.00230	0.00000	0.00000	17	0
k127_1448066 flag=1 multi=36.0000 len=3290	0.00001	0.00184	0.00000	0.00000	17	0
k127_1393542 flag=1 multi=13.0000 len=3662	0.00001	0.00232	0.00000	0.00000	17	0
k127_1369664 flag=1 multi=46.0000 len=2044	0.00001	0.00220	0.00000	0.00000	17	0
k127_1334278 flag=0 multi=52.0000 len=3271	0.00001	0.00193	0.00000	0.00000	17	0
k127_1129517 flag=0 multi=107.0000 len=1780	0.00001	0.00229	0.00000	0.00000	17	0
k127_1123410 flag=0 multi=55.9901 len=4161	0.00001	0.00220	0.00000	0.00000	17	0
k127_1121065 flag=0 multi=134.6488 len=3857	0.00001	0.00184	0.00000	0.00000	17	0
k127_1118383 flag=0 multi=77.7269 len=2672	0.00001	0.00216	0.00000	0.00000	17	0
k127_1114988 flag=1 multi=15.0000 len=4213	0.00001	0.00204	0.00000	0.00000	17	0
k127_1098010 flag=1 multi=109.3150 len=3260	0.00001	0.00208	0.00000	0.00000	17	0
k127_3861566 flag=0 multi=121.0390 len=1795	0.00001	0.00228	0.00001	0.00162	16	12
k127_233172 flag=0 multi=68.0494 len=10467	0.00001	0.00205	0.00001	0.00154	16	11
k127_2037475 flag=0 multi=50.2027 len=2712	0.00001	0.00194	0.00001	0.00083	16	8
k127_5622483 flag=1 multi=76.0000 len=3988	0.00001	0.00181	0.00001	0.00072	16	7
k127_5591853 flag=1 multi=43.3245 len=15872	0.00001	0.00131	0.00001	0.00052	16	7
k127_4711482 flag=1 multi=75.0000 len=7132	0.00001	0.00178	0.00000	0.00049	16	6
k127_4545987 flag=0 multi=68.4004 len=6815	0.00001	0.00197	0.00000	0.00056	16	6
k127_4424543 flag=0 multi=58.9624 len=4779	0.00001	0.00206	0.00000	0.00057	16	6
k127_4118247 flag=0 multi=69.8674 len=5020	0.00001	0.00204	0.00000	0.00079	16	6
k127_1069593 flag=0 multi=102.7536 len=4915	0.00001	0.00202	0.00000	0.00088	16	6
k127_5765305 flag=0 multi=33.9636 len=5017	0.00001	0.00211	0.00000	0.00059	16	5
k127_4846353 flag=0 multi=66.6701 len=21926	0.00001	0.00124	0.00000	0.00037	16	5
k127_3804846 flag=0 multi=46.8443 len=11377	0.00001	0.00182	0.00000	0.00038	16	5
k127_375641 flag=0 multi=129.4392 len=3649	0.00001	0.00175	0.00000	0.00066	16	5
k127_3674237 flag=0 multi=88.7754 len=8411	0.00001	0.00162	0.00000	0.00038	16	5
k127_3137926 flag=1 multi=13.0000 len=6984	0.00001	0.00191	0.00000	0.00070	16	5
k127_2768911 flag=0 multi=86.0000 len=2642	0.00001	0.00228	0.00000	0.00072	16	5
k127_5265381 flag=1 multi=44.2351 len=4385	0.00001	0.00199	0.00000	0.00040	16	4
k127_4693089 flag=1 multi=53.0000 len=4705	0.00001	0.00207	0.00000	0.00038	16	4
k127_3164944 flag=0 multi=84.3552 len=8013	0.00001	0.00228	0.00000	0.00056	16	4
k127_1002788 flag=1 multi=59.0000 len=4732	0.00001	0.00196	0.00000	0.00047	16	4
k127_824452 flag=0 multi=34.6462 len=3674	0.00001	0.00211	0.00000	0.00018	16	3
k127_5232303 flag=1 multi=10.0000 len=3094	0.00001	0.00187	0.00000	0.00028	16	3
k127_4587950 flag=0 multi=203.0976 len=3775	0.00001	0.00196	0.00000	0.00037	16	3
k127_430419 flag=0 multi=179.9831 len=5937	0.00001	0.00208	0.00000	0.00037	16	3
k127_4252372 flag=1 multi=89.0000 len=2447	0.00001	0.00187	0.00000	0.00032	16	3
k127_4059087 flag=1 multi=26.3664 len=4456	0.00001	0.00195	0.00000	0.00029	16	3
k127_4048348 flag=1 multi=51.2972 len=3172	0.00001	0.00206	0.00000	0.00019	16	3
k127_3957889 flag=0 multi=77.1472 len=1914	0.00001	0.00219	0.00000	0.00040	16	3
k127_3925994 flag=1 multi=27.0000 len=14707	0.00001	0.00220	0.00000	0.00044	16	3
k127_3620587 flag=0 multi=68.5689 len=7091	0.00001	0.00200	0.00000	0.00044	16	3
k127_3309911 flag=0 multi=122.7549 len=3599	0.00001	0.00213	0.00000	0.00040	16	3
k127_3256368 flag=1 multi=90.0000 len=2747	0.00001	0.00182	0.00000	0.00040	16	3
k127_319096 flag=1 multi=60.2141 len=3527	0.00001	0.00165	0.00000	0.00043	16	3
k127_3037420 flag=1 multi=23.0000 len=1101	0.00001	0.00204	0.00000	0.00035	16	3
k127_2662496 flag=1 multi=90.4792 len=5081	0.00001	0.00178	0.00000	0.00018	16	3
k127_2504711 flag=0 multi=80.6662 len=1520	0.00001	0.00208	0.00000	0.00032	16	3
k127_2171921 flag=1 multi=23.0137 len=3419	0.00001	0.00206	0.00000	0.00039	16	3
k127_215681 flag=1 multi=16.0000 len=7227	0.00001	0.00171	0.00000	0.00029	16	3
k127_2127847 flag=1 multi=18.0000 len=2997	0.00001	0.00206	0.00000	0.00044	16	3
k127_914472 flag=0 multi=61.9629 len=10798	0.00001	0.00210	0.00000	0.00009	16	2
k127_5558859 flag=0 multi=29.9550 len=3036	0.00001	0.00191	0.00000	0.00015	16	2
k127_5356308 flag=1 multi=67.7969 len=2288	0.00001	0.00207	0.00000	0.00029	16	2
k127_5041652 flag=1 multi=35.0000 len=3810	0.00001	0.00206	0.00000	0.00019	16	2
k127_50352 flag=1 multi=38.0000 len=6693	0.00001	0.00208	0.00000	0.00020	16	2
k127_4827742 flag=0 multi=106.6084 len=5978	0.00001	0.00187	0.00000	0.00009	16	2
k127_482571 flag=0 multi=76.5248 len=3351	0.00001	0.00205	0.00000	0.00020	16	2
k127_4629629 flag=1 multi=49.0571 len=5325	0.00001	0.00166	0.00000	0.00029	16	2
k127_4299813 flag=1 multi=78.0000 len=5510	0.00001	0.00171	0.00000	0.00010	16	2
k127_3897042 flag=1 multi=42.0149 len=4297	0.00001	0.00199	0.00000	0.00022	16	2
k127_3857463 flag=0 multi=45.3395 len=2716	0.00001	0.00214	0.00000	0.00027	16	2
k127_3829842 flag=0 multi=152.6602 len=1269	0.00001	0.00181	0.00000	0.00013	16	2
k127_2705547 flag=1 multi=25.0000 len=1605	0.00001	0.00209	0.00000	0.00015	16	2
k127_1847088 flag=1 multi=10.0000 len=1128	0.00001	0.00219	0.00000	0.00023	16	2
k127_1830265 flag=1 multi=34.0000 len=8329	0.00001	0.00136	0.00000	0.00009	16	2
k127_1541474 flag=1 multi=90.0000 len=3431	0.00001	0.00202	0.00000	0.00011	16	2
k127_1467495 flag=1 multi=64.9188 len=6436	0.00001	0.00222	0.00000	0.00013	16	2
k127_1156921 flag=0 multi=73.9334 len=2771	0.00001	0.00181	0.00000	0.00015	16	2
k127_1126448 flag=0 multi=39.1551 len=1597	0.00001	0.00181	0.00000	0.00016	16	2
k127_1084176 flag=0 multi=86.4303 len=6602	0.00001	0.00214	0.00000	0.00029	16	2
k127_806075 flag=0 multi=82.7982 len=3408	0.00001	0.00161	0.00000	0.00008	16	1
k127_758034 flag=1 multi=27.0000 len=3101	0.00001	0.00222	0.00000	0.00005	16	1
k127_697127 flag=1 multi=153.0000 len=1319	0.00001	0.00217	0.00000	0.00015	16	1
k127_5919317 flag=0 multi=81.0481 len=8087	0.00001	0.00201	0.00000	0.00006	16	1
k127_5870976 flag=1 multi=104.4809 len=2982	0.00001	0.00181	0.00000	0.00007	16	1
k127_584778 flag=1 multi=38.1953 len=8297	0.00001	0.00185	0.00000	0.00014	16	1
k127_5803170 flag=1 multi=38.0000 len=10819	0.00001	0.00189	0.00000	0.00009	16	1
k127_5338916 flag=1 multi=12.0000 len=3569	0.00001	0.00174	0.00000	0.00008	16	1
k127_5332617 flag=1 multi=107.0000 len=7742	0.00001	0.00186	0.00000	0.00005	16	1
k127_5034547 flag=0 multi=42.0000 len=3307	0.00001	0.00162	0.00000	0.00014	16	1
k127_4886829 flag=1 multi=32.7934 len=1676	0.00001	0.00215	0.00000	0.00014	16	1
k127_4765932 flag=1 multi=63.0000 len=3361	0.00001	0.00203	0.00000	0.00014	16	1
k127_4724046 flag=1 multi=76.1555 len=4917	0.00001	0.00154	0.00000	0.00005	16	1
k127_4636012 flag=1 multi=50.0000 len=10827	0.00001	0.00160	0.00000	0.00007	16	1
k127_4460813 flag=1 multi=67.0000 len=1765	0.00001	0.00199	0.00000	0.00010	16	1
k127_4331338 flag=0 multi=79.5253 len=6095	0.00001	0.00196	0.00000	0.00014	16	1
k127_3686777 flag=0 multi=94.4689 len=5746	0.00001	0.00213	0.00000	0.00005	16	1
k127_3645841 flag=0 multi=23.1022 len=12264	0.00001	0.00170	0.00000	0.00013	16	1
k127_3531924 flag=0 multi=61.9396 len=2941	0.00001	0.00190	0.00000	0.00011	16	1
k127_3523630 flag=1 multi=207.0000 len=5099	0.00001	0.00142	0.00000	0.00010	16	1
k127_3465314 flag=0 multi=107.7929 len=2889	0.00001	0.00197	0.00000	0.00005	16	1
k127_340532 flag=0 multi=43.0000 len=3012	0.00001	0.00203	0.00000	0.00015	16	1
k127_3204217 flag=1 multi=74.3720 len=3310	0.00001	0.00156	0.00000	0.00004	16	1
k127_3051651 flag=1 multi=9.7537 len=2567	0.00001	0.00220	0.00000	0.00005	16	1
k127_2919251 flag=1 multi=21.0000 len=5813	0.00001	0.00167	0.00000	0.00005	16	1
k127_2851278 flag=1 multi=90.0000 len=2624	0.00001	0.00192	0.00000	0.00012	16	1
k127_2635284 flag=1 multi=19.0000 len=2653	0.00001	0.00177	0.00000	0.00015	16	1
k127_240395 flag=1 multi=71.0000 len=9014	0.00001	0.00169	0.00000	0.00015	16	1
k127_2396314 flag=0 multi=51.1219 len=18296	0.00001	0.00227	0.00000	0.00015	16	1
k127_2379941 flag=0 multi=52.5566 len=1205	0.00001	0.00199	0.00000	0.00014	16	1
k127_1856855 flag=0 multi=178.9017 len=3281	0.00001	0.00232	0.00000	0.00014	16	1
k127_1782085 flag=0 multi=77.4174 len=2815	0.00001	0.00200	0.00000	0.00005	16	1
k127_1556270 flag=1 multi=42.0000 len=2710	0.00001	0.00206	0.00000	0.00004	16	1
k127_1501764 flag=1 multi=37.0000 len=3985	0.00001	0.00195	0.00000	0.00005	16	1
k127_1314812 flag=0 multi=45.1152 len=16576	0.00001	0.00192	0.00000	0.00014	16	1
k127_1166521 flag=1 multi=24.0000 len=10284	0.00001	0.00189	0.00000	0.00007	16	1
k127_954864 flag=1 multi=60.0000 len=1805	0.00001	0.00221	0.00000	0.00000	16	0
k127_924906 flag=0 multi=109.4319 len=5737	0.00001	0.00216	0.00000	0.00000	16	0
k127_867641 flag=1 multi=37.0000 len=9697	0.00001	0.00227	0.00000	0.00000	16	0
k127_86532 flag=1 multi=26.0000 len=4500	0.00001	0.00178	0.00000	0.00000	16	0
k127_799670 flag=0 multi=101.2797 len=1357	0.00001	0.00198	0.00000	0.00000	16	0
k127_675003 flag=0 multi=99.9484 len=4697	0.00001	0.00227	0.00000	0.00000	16	0
k127_630732 flag=0 multi=108.7820 len=1558	0.00001	0.00216	0.00000	0.00000	16	0
k127_588297 flag=1 multi=48.6062 len=4622	0.00001	0.00208	0.00000	0.00000	16	0
k127_5808053 flag=1 multi=12.0000 len=6335	0.00001	0.00211	0.00000	0.00000	16	0
k127_5751808 flag=1 multi=27.0000 len=2308	0.00001	0.00183	0.00000	0.00000	16	0
k127_571503 flag=1 multi=12.0000 len=1289	0.00001	0.00225	0.00000	0.00000	16	0
